EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_SE_Background2598_Loc001_60_R00100,9.00938E+18,8639379,2.72114E+12,5677972946,4882116070,4882116070,4882116070,3.08047E-06
KCC_RICE_US_SE_Background2623_Loc001_60_R00500,9.00938E+18,71187,96274851964,15336.9798,0,0,0,1.38726E-06
KCC_RICE_US_SE_Background2628_Loc001_60_R00100,9.00938E+18,5760121,1.9922E+12,7322842768,5504311700,5504311700,5504311700,5.89539E-06
KCC_RICE_US_SE_Background2635_Loc001_60_R00500,9.00938E+18,47013,45719084310,15885.7097,0,0,0,9.92422E-07
KCC_RICE_US_SE_Background2664_Loc001_60_R00100,9.00938E+18,7945776,2.44147E+12,1472058883,1082520502,1082520502,1082520502,4.54989E-06
KCC_RICE_US_SE_Background2665_Loc001_60_R00500,9.00938E+18,27872,15708354186,17325.055,0,0,0,1.28054E-07
KCC_RICE_US_SE_Background2697_Loc001_60_R00100,9.00938E+18,6224227,2.14637E+12,1729823736,1339624178,1339624178,1339624178,1.65531E-06
KCC_RICE_US_SE_Background2701_Loc001_60_R00500,9.00938E+18,90595,85902241232,38606.14,0,0,0,4.58862E-07
KCC_RICE_US_SE_Background2709_Loc001_60_R00100,9.00938E+18,5691172,1.78399E+12,5862125802,5183644598,5183644598,5183644598,8.49786E-07
KCC_RICE_US_SE_Background2734_Loc001_60_R00500,9.00938E+18,166960,1.92266E+11,66219.4028,0,0,0,3.41479E-07
KCC_RICE_US_SE_Background2739_Loc001_60_R00100,9.00938E+18,3774034,1.05209E+12,2558931841,1991709389,1991709389,1991709389,1.00912E-06
KCC_RICE_US_SE_Background2746_Loc001_60_R00500,9.00938E+18,92080,1.68698E+11,7493.169,0,0,0,4.80204E-07
KCC_RICE_US_SE_Background2775_Loc001_60_R00100,9.00938E+18,9483364,2.73954E+12,2563086711,1755525630,1755525630,1755525630,4.74464E-06
KCC_RICE_US_SE_Background2776_Loc001_60_R00500,9.00938E+18,101204,1.15725E+11,44734.0229,0,0,0,1.29122E-06
KCC_RICE_US_SE_Background2808_Loc001_60_R00100,9.00938E+18,5753413,2.32538E+12,3988238734,3098493694,3098493694,3098493694,5.0456E-06
KCC_RICE_US_SE_Background2812_Loc001_60_R00500,9.00938E+18,117183,34222525670,117501.3196,0,0,0,1.38726E-07
KCC_RICE_US_SE_Background2820_Loc001_60_R00100,9.00938E+18,5666990,1.98123E+12,4375485525,3415038778,3415038778,3415038778,5.89539E-06
KCC_RICE_US_SE_Background2845_Loc001_60_R00500,9.00938E+18,79997,65399498906,38606.14,0,0,0,4.69533E-07
KCC_RICE_US_SE_Background2850_Loc001_60_R00100,9.00938E+18,7792223,2.36322E+12,698296099.1,454871084.2,454871084.2,454871084.2,6.04587E-06
KCC_RICE_US_SE_Background2857_Loc001_60_R00500,9.00938E+18,116209,1.38261E+11,103481.658,0,0,0,5.86916E-07
KCC_RICE_US_SE_Background2886_Loc001_60_R00100,9.00938E+18,6356691,2.165E+12,1106378373,800650530.2,800650530.2,800650530.2,1.90317E-06
KCC_RICE_US_SE_Background2887_Loc001_60_R00500,9.00938E+18,263308,2.54612E+11,145872.5018,0,0,0,3.84163E-07
KCC_RICE_US_SE_Background2919_Loc001_60_R00100,9.00938E+18,4646165,1.26605E+12,1667531789,1140363813,1140363813,1140363813,9.11749E-07
KCC_RICE_US_SE_Background2923_Loc001_60_R00500,9.00938E+18,147717,1.5724E+11,120043.5399,0,0,0,1.62202E-06
KCC_RICE_US_SE_Background2931_Loc001_60_R00100,9.00938E+18,3694797,1.00115E+12,4912853296,4220896377,4220896377,4220896377,1.00912E-06
KCC_RICE_US_SE_Background2956_Loc001_60_R00500,9.00938E+18,189782,74341422575,180346.4266,8631.496,8631.496,8631.496,2.34766E-07
KCC_RICE_US_SE_Background2961_Loc001_60_R00100,9.00938E+18,9575624,2.79461E+12,9563140139,7383368582,7383368582,7383368582,3.09818E-06
KCC_RICE_US_SE_Background2968_Loc001_60_R00500,9.00938E+18,144626,42846750655,155217.1838,2895.857,2895.857,2895.857,1.38726E-07
KCC_RICE_US_SE_Background2997_Loc001_60_R00100,9.00938E+18,5661505,2.27184E+12,8347836343,7191321535,7191321535,7191321535,5.71835E-06
KCC_RICE_US_SE_Background2998_Loc001_60_R00500,9.00938E+18,120107,1.25335E+11,109089.9678,0,0,0,8.96381E-07
KCC_RICE_US_SE_Background3660_Loc001_60_R00100,9.00938E+18,6469851,1.97928E+12,8189588090,6727913033,6727913033,6727913033,7.98445E-06
KCC_RICE_US_SE_Background3661_Loc001_60_R00500,9.00938E+18,1737102,7.26541E+11,3227716.741,528754.2946,528754.2946,528754.2946,9.28395E-07
KCC_RICE_US_SE_Background3669_Loc001_60_R00500,9.00938E+18,1189651,5.62894E+11,2385669.853,427090.7143,427090.7143,427090.7143,8.8571E-07
KCC_RICE_US_SE_Background3694_Loc001_60_R00100,9.00938E+18,4256341,1.31149E+12,9752818993,8275297616,8275297616,8275297616,1.29238E-06
KCC_RICE_US_SE_Background3697_Loc001_60_R00500,9.00938E+18,352979,3.07392E+11,486830.4364,68873.451,68873.451,68873.451,1.2592E-06
KCC_RICE_US_SE_Background3698_Loc001_60_R00100,9.00938E+18,4169201,1.23219E+12,13085146086,10893733300,10893733300,10893733300,9.82565E-07
KCC_RICE_US_SE_Background3706_Loc001_60_R00100,9.00938E+18,8067078,2.43155E+12,5911194003,5179197213,5179197213,5179197213,3.43455E-06
KCC_RICE_US_SE_Background3731_Loc001_60_R00500,9.00938E+18,2637417,1.05233E+12,6553623.788,1333435.165,1333435.165,1333435.165,8.75039E-07
KCC_RICE_US_SE_Background3734_Loc001_60_R00100,9.00938E+18,9411040,2.85209E+12,11283075092,9797037149,9797037149,9797037149,2.22184E-06
KCC_RICE_US_SE_Background3735_Loc001_60_R00500,9.00938E+18,2817008,1.08992E+12,6411080.476,1133591.352,1133591.352,1133591.352,5.12218E-07
KCC_RICE_US_SE_Background3743_Loc001_60_R00500,9.00938E+18,2746543,1.04244E+12,5864072.468,1014256.862,1014256.862,1014256.862,3.30807E-07
KCC_RICE_US_SE_Background3768_Loc001_60_R00100,9.00938E+18,6179711,1.92078E+12,6258035276,4968029899,4968029899,4968029899,8.38278E-06
KCC_RICE_US_SE_Background3771_Loc001_60_R00500,9.00938E+18,1216773,5.23815E+11,3338486.001,632123.5787,632123.5787,632123.5787,6.08259E-07
KCC_RICE_US_SE_Background3772_Loc001_60_R00100,9.00938E+18,6054999,1.90787E+12,3664540348,2364277326,2364277326,2364277326,9.48927E-06
KCC_RICE_US_SE_Background3780_Loc001_60_R00100,9.00938E+18,5546100,1.76977E+12,6181866541,5386041031,5386041031,5386041031,9.87876E-06
KCC_RICE_US_SE_Background3805_Loc001_60_R00500,9.00938E+18,1210502,6.10058E+11,2085343.968,299642.5542,299642.5542,299642.5542,1.51531E-06
KCC_RICE_US_SE_Background3808_Loc001_60_R00100,9.00938E+18,8035822,2.44079E+12,7139940462,6282499788,6282499788,6282499788,2.80606E-06
KCC_RICE_US_SE_Background3809_Loc001_60_R00500,9.00938E+18,1581425,7.66055E+11,3368073.919,586098.7446,586098.7446,586098.7446,1.50464E-06
KCC_RICE_US_SE_Background3817_Loc001_60_R00500,9.00938E+18,2605020,9.96274E+11,7499565.642,1089516.233,1089516.233,1089516.233,1.59001E-06
KCC_RICE_US_SE_Background3842_Loc001_60_R00100,9.00938E+18,6781634,2.33008E+12,309191446.8,187629688.1,187629688.1,187629688.1,3.647E-06
KCC_RICE_US_SE_Background3845_Loc001_60_R00500,9.00938E+18,3640656,1.22389E+12,7778485.805,1336207.942,1336207.942,1336207.942,2.77451E-07
KCC_RICE_US_SE_Background3846_Loc001_60_R00100,9.00938E+18,5944586,2.23254E+12,1634247811,1490532586,1490532586,1490532586,5.21379E-06
KCC_RICE_US_SE_Background3854_Loc001_60_R00100,9.00938E+18,4750482,1.7117E+12,3641616855,2595203922,2595203922,2595203922,5.99276E-06
KCC_RICE_US_SE_Background3879_Loc001_60_R00500,9.00938E+18,1078875,3.4777E+11,3958294.489,787304.5146,787304.5146,787304.5146,2.98794E-07
KCC_RICE_US_SE_Background3882_Loc001_60_R00100,9.00938E+18,5169678,1.65244E+12,1943997070,1460166876,1460166876,1460166876,1.12951E-05
KCC_RICE_US_SE_Background3883_Loc001_60_R00500,9.00938E+18,898881,2.80785E+11,3448564.414,736241.4277,736241.4277,736241.4277,1.92082E-07
KCC_RICE_US_SE_Background3891_Loc001_60_R00500,9.00938E+18,164081,1.5509E+11,225943.24,46130.321,46130.321,46130.321,1.07779E-06
KCC_RICE_US_SE_Background3916_Loc001_60_R00100,9.00938E+18,9426611,2.69898E+12,19349715245,15136859313,15136859313,15136859313,1.34549E-06
KCC_RICE_US_SE_Background3919_Loc001_60_R00500,9.00938E+18,2844013,1.04919E+12,7858594.419,1212093.963,1212093.963,1212093.963,1.42994E-06
KCC_RICE_US_SE_Background3920_Loc001_60_R00100,9.00938E+18,9637452,2.74602E+12,75304618026,63099008719,63099008719,63099008719,1.07108E-06
KCC_RICE_US_SE_Background3928_Loc001_60_R00100,9.00938E+18,9876915,2.86936E+12,24122183389,20935106164,20935106164,20935106164,1.41631E-06
KCC_RICE_US_SE_Background3953_Loc001_60_R00500,9.00938E+18,4311472,1.33912E+12,11787223.27,2152996.097,2152996.097,2152996.097,2.56109E-07
KCC_RICE_US_SE_Background3956_Loc001_60_R00100,9.00938E+18,4385826,1.66132E+12,16813003297,13844841385,13844841385,13844841385,5.08101E-06
KCC_RICE_US_SE_Background3957_Loc001_60_R00500,9.00938E+18,3920730,1.22298E+12,11468692.87,1894740.874,1894740.874,1894740.874,3.09465E-07
KCC_RICE_US_SE_Background3965_Loc001_60_R00500,9.00938E+18,3244330,1.02821E+12,10359532.78,1710498.365,1710498.365,1710498.365,3.73492E-07
KCC_RICE_US_SE_Background110_Loc001_63_R00250,9.00938E+18,9192341,2.43179E+12,74280816916,63439246797,63439246797,63439246797,1.32075E-07
KCC_RICE_US_SE_Background122_Loc001_63_R00250,9.00938E+18,6425066,2.59357E+12,847566317.3,557625273.4,557625273.4,557625273.4,2.51572E-06
KCC_RICE_US_SE_Background133_Loc001_63_R00250,9.00938E+18,11120001,3.08686E+12,20673124995,17915921270,17915921270,17915921270,5.40881E-07
KCC_RICE_US_SE_Background140_Loc001_63_R00250,9.00938E+18,12241984,3.44107E+12,10663861402,8650917509,8650917509,8650917509,2.51572E-07
KCC_RICE_US_SE_Background147_Loc001_63_R00250,9.00938E+18,11835023,3.11972E+12,9720686174,7264698852,7264698852,7264698852,1.38365E-07
KCC_RICE_US_SE_Background159_Loc001_63_R00250,9.00938E+18,5703228,1.47828E+12,10796875403,9317207840,9317207840,9317207840,1.50943E-07
KCC_RICE_US_SE_Background170_Loc001_63_R00250,9.00938E+18,7889942,2.93167E+12,14974748500,12827755044,12827755044,12827755044,1.7673E-06
KCC_RICE_US_SE_Background177_Loc001_63_R00250,9.00938E+18,11106144,3.10531E+12,6298188338,4916358252,4916358252,4916358252,6.60377E-07
KCC_RICE_US_SE_Background184_Loc001_63_R00250,9.00938E+18,12476881,3.52808E+12,20859938524,17183413414,17183413414,17183413414,2.83019E-07
KCC_RICE_US_SE_Background196_Loc001_63_R00250,9.00938E+18,9497314,2.56273E+12,26575088966,22130142309,22130142309,22130142309,1.32075E-07
KCC_RICE_US_SE_Background207_Loc001_63_R00250,9.00938E+18,3693022,1.07917E+12,1533147548,1209209916,1209209916,1209209916,1.69811E-07
KCC_RICE_US_SE_Background214_Loc001_63_R00250,9.00938E+18,8147878,2.97279E+12,10149625872,9200951743,9200951743,9200951743,2.15723E-06
KCC_RICE_US_SE_Background221_Loc001_63_R00250,9.00938E+18,10185096,3.00728E+12,9156358179,7827042932,7827042932,7827042932,1.14465E-06
KCC_RICE_US_SE_Background233_Loc001_63_R00250,9.00938E+18,13259949,3.60163E+12,10351383284,9101894512,9101894512,9101894512,2.57862E-07
KCC_RICE_US_SE_Background244_Loc001_63_R00250,9.00938E+18,9037739,2.42739E+12,11217603320,9341241398,9341241398,9341241398,1.32075E-07
KCC_RICE_US_SE_Background251_Loc001_63_R00250,9.00938E+18,5857777,1.50151E+12,6520149364,5196612055,5196612055,5196612055,1.63522E-07
KCC_RICE_US_SE_Background258_Loc001_63_R00250,9.00938E+18,10654980,3.20423E+12,2247508726,1943179115,1943179115,1943179115,2.96226E-06
KCC_RICE_US_SE_Background270_Loc001_63_R00250,9.00938E+18,10827000,3.1596E+12,13724895485,11814436232,11814436232,11814436232,8.93082E-07
KCC_RICE_US_SE_Background281_Loc001_63_R00250,9.00938E+18,13510953,3.64312E+12,10372016471,9197321567,9197321567,9197321567,3.08176E-07
KCC_RICE_US_SE_Background288_Loc001_63_R00250,9.00938E+18,11529263,3.09048E+12,23535667982,20494199874,20494199874,20494199874,1.50943E-07
