EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_CA_Compton_Loc002_01_R02500_FFE,9.00939E+18,2455650,7.7673E+11,15872607475,15389893733,15389893733,15389893733,3.46375E-05
KCC_RICE_US_CA_SanJoaquinHills_Loc002_01_R02500_FFE,9.00939E+18,7388,2508117640,35296881.47,33327486.07,33327486.07,33327486.07,2.62905E-05
KCC_RICE_US_CA_SanAndreas(NorthCoast)_Loc003_01_R02500_FFE,9.00939E+18,130317,1.1545E+11,682965094.1,660474332.2,660474332.2,660474332.2,1.93868E-05
KCC_RICE_US_CA_MonteVista-Shannon_Loc003_01_R05000_FFE,9.00939E+18,1703856,8.31735E+11,1.39105E+11,1.38008E+11,1.38008E+11,1.38008E+11,2.98573E-05
KCC_RICE_US_CA_Hayward(So)Ext_Loc001_01_R05000_FFE,9.00939E+18,141716,37804078220,10793527.54,8964489.56,8964489.56,8964489.56,7.82914E-06
KCC_RICE_US_CA_Hayward(No)_Loc002_01_R02500_FFE,9.00939E+18,96674,30627952830,58871858.9,52614853.12,52614853.12,52614853.12,4.38547E-05
KCC_RICE_US_CA_MonteVista-Shannon_Loc003_01_R02500_FFE,9.00939E+18,710646,4.34686E+11,32718761662,32404055663,32404055663,32404055663,5.47254E-05
KCC_RICE_US_CA_MonteVista-Shannon_Loc001_03_R01000_FFE,9.00939E+18,331767,1.36305E+11,10274639366,10201677252,10201677252,10201677252,0.000243669
KCC_RICE_US_CA_Concord_Loc002_01_R01000_FFE,9.00939E+18,80176,25460647660,2624968.572,2127155.544,2127155.544,2127155.544,0.000127941
KCC_RICE_US_CA_GreatValley7_Loc003_01_R01000_FFE,9.00939E+18,64171,15452827320,13187667.16,10232403.69,10232403.69,10232403.69,8.60241E-05
KCC_RICE_US_CA_Sargent_Loc003_01_R00500_FFE,9.00939E+18,150337,54682975620,5788167.106,5037729.141,5037729.141,5037729.141,6.15008E-05
KCC_RICE_US_CA_Background1184_Loc001_70_R00100_FFE,9.00939E+18,55596,13483191100,4243756900,4190970460,4190970460,4190970460,1.40484E-05
KCC_RICE_US_CA_Background1237_Loc001_72_R00250_FFE,9.00939E+18,76050,21815369790,49914902.08,39638126.53,39638126.53,39638126.53,6.02411E-06
KCC_RICE_US_CA_Background1330_Loc001_68_R00050_FFE,9.00939E+18,83389,20099012080,40901209.25,33442118.9,33442118.9,33442118.9,1.62731E-05
KCC_RICE_US_CA_Background1477_Loc001_74_R01000_FFE,9.00939E+18,92464,24350806600,28827637.52,23355177.07,23355177.07,23355177.07,4.55419E-06
KCC_RICE_US_CA_Background1775_Loc001_70_R00100_FFE,9.00939E+18,47169,7851808140,1197635.83,762822.742,762822.742,762822.742,1.80194E-05
KCC_RICE_US_CA_Background1742_Loc001_68_R00050_FFE,9.00939E+18,45560,28291293280,11045714.64,9699754.233,9699754.233,9699754.233,3.54116E-05
KCC_RICE_US_CA_Background1750_Loc001_68_R00050_FFE,9.00939E+18,162299,42154995950,6786937773,6714477090,6714477090,6714477090,1.71497E-05
KCC_RICE_US_CA_Background1897_Loc001_73_R00500_FFE,9.00939E+18,72011,18293135320,89023510.6,77979186.7,77979186.7,77979186.7,3.48886E-06
KCC_RICE_US_CA_Background1961_Loc001_73_R00500_FFE,9.00939E+18,186096,48685244700,2010933938,1950656919,1950656919,1950656919,3.32904E-06
KCC_RICE_US_CA_Background2138_Loc001_68_R00050_FFE,9.00939E+18,90040,18057845000,4063880.91,2868566.76,2868566.76,2868566.76,1.96333E-05
KCC_RICE_US_CA_Background356_Loc001_74_R01000_FFE,9.00939E+18,94698,23103333240,3664391281,3616690124,3616690124,3616690124,2.39096E-06
KCC_RICE_US_CA_Background3750_Loc001_68_R00050_FFE,9.00939E+18,46297,27885760440,7535337.4,5610140.74,5610140.74,5610140.74,3.4389E-05
KCC_RICE_US_CA_Background506_Loc001_72_R00250_FFE,9.00939E+18,47694,12280580540,12324686.25,9262805.33,9262805.33,9262805.33,7.39258E-06
KCC_RICE_US_CA_Background612_Loc001_74_R01000_FFE,9.00939E+18,83041,18911068160,3327817610,3269964220,3269964220,3269964220,2.20043E-06
KCC_RICE_US_CA_Background812_Loc001_74_R01000_FFE,9.00939E+18,269736,90113989711,515226647.6,481120090,481120090,481120090,5.74893E-06
KCC_RICE_US_CA_Background846_Loc001_74_R01000_FFE,9.00939E+18,117603,36369754420,7680537806,7611369690,7611369690,7611369690,1.97815E-06
KCC_RICE_US_CA_Background873_Loc001_72_R00250_FFE,9.00939E+18,253375,53193882443,7201483104,7045460056,7045460056,7045460056,5.68526E-06
KCC_RICE_US_CA_Background973_Loc001_72_R00250_FFE,9.00939E+18,317808,76767773020,6619945390,6477888460,6477888460,6477888460,5.65919E-06
KCC_RICE_US_CA_SanJacinto(StepoversCombined)_Loc002_01_R01000_FFE,9.00939E+18,115739,28359165920,142369205,126409176.4,126409176.4,126409176.4,2.3621E-05
KCC_RICE_US_CA_Elsinore(Temecula)rev_Loc002_01_R02500_FFE,9.00939E+18,170767,34306708390,2646775353,2579856017,2579856017,2579856017,1.69109E-05
KCC_RICE_US_CA_SanAndreas(NorthBranchMillCreek)_Loc001_01_R02500_FFE,9.00939E+18,109470,24072258600,2910784268,2843811095,2843811095,2843811095,5.90896E-05
