EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_NE_Background5467_Loc001_55_R00100_FFE,9.00939E+18,80654,19420801500,11431850120,11346330960,11346330960,11346330960,9.2097E-07
KCC_RICE_US_NE_Background5435_Loc001_55_R00100_FFE,9.00939E+18,77023,23960126049,3208086196,3170818799,3170818799,3170818799,2.74756E-06
KCC_RICE_US_NE_Background5255_Loc001_55_R00100_FFE,9.00939E+18,1215621,4.23736E+11,1.18982E+11,1.18012E+11,1.18012E+11,1.18012E+11,6.66168E-06
KCC_RICE_US_NE_Background5504_Loc001_55_R00100_FFE,9.00939E+18,241492,82322081360,30445463486,30213824745,30213824745,30213824745,5.78676E-06
KCC_RICE_US_NE_Background5250_Loc001_55_R00100_FFE,9.00939E+18,576643,2.01946E+11,65552641072,65011364175,65011364175,65011364175,6.58493E-06
KCC_RICE_US_NE_Background5333_Loc001_55_R00100_FFE,9.00939E+18,119456,41359817910,17489981737,17380716494,17380716494,17380716494,7.36776E-07
KCC_RICE_US_NE_Background5856_Loc001_55_R00100_FFE,9.00939E+18,861416,1.933E+11,3393565663,3055405057,3055405057,3055405057,3.33084E-06
KCC_RICE_US_NE_Background5911_Loc001_55_R00100_FFE,9.00939E+18,154256,48892128782,20450235002,20284167059,20284167059,20284167059,3.71458E-06
KCC_RICE_US_NE_Background5634_Loc001_55_R00100_FFE,9.00939E+18,641,109927507,43569844,42986679,42986679,42986679,6.75378E-07
KCC_RICE_US_NE_Background5615_Loc001_55_R00100_FFE,9.00939E+18,102214,36061461485,3919081378,3879698493,3879698493,3879698493,3.26944E-06
KCC_RICE_US_NE_Background5726_Loc001_55_R00100_FFE,9.00939E+18,7409,1282911290,465839032,458134128,458134128,458134128,3.53038E-06
KCC_RICE_US_NE_Background5745_Loc001_55_R00100_FFE,9.00939E+18,126636,35992641550,3752465249,3675476455,3675476455,3675476455,4.14436E-06
KCC_RICE_US_NE_Background5842_Loc001_55_R00100_FFE,9.00939E+18,83979,26057992610,8944068440,8879013546,8879013546,8879013546,1.84194E-06
KCC_RICE_US_NE_Background5620_Loc001_55_R00100_FFE,9.00939E+18,120413,44341733955,13859842978,13770893091,13770893091,13770893091,4.20576E-06
KCC_RICE_US_NE_Background5671_Loc001_55_R00100_FFE,9.00939E+18,66991,17894965840,9321942310,9238020430,9238020430,9238020430,3.40759E-06
KCC_RICE_US_NE_Background5916_Loc001_55_R00100_FFE,9.00939E+18,355437,1.01812E+11,24413658477,24164990755,24164990755,24164990755,3.25409E-06
KCC_RICE_US_NE_Background5625_Loc001_55_R00100_FFE,9.00939E+18,27085,11392368180,1354014955,1347354084,1347354084,1347354084,4.81974E-06
KCC_RICE_US_NE_Background5805_Loc001_55_R00100_FFE,9.00939E+18,264904,70799525540,25164866107,24908187740,24908187740,24908187740,3.45364E-06
KCC_RICE_US_NE_Background5662_Loc001_55_R00100_FFE,9.00939E+18,37022,8888417480,2895090764,2860556896,2860556896,2860556896,1.79589E-06
KCC_RICE_US_NE_Background5800_Loc001_55_R00100_FFE,9.00939E+18,24614,7026630300,65773952.69,60207119.93,60207119.93,60207119.93,3.49969E-06
KCC_RICE_US_NE_Background5689_Loc001_55_R00100_FFE,9.00939E+18,256,244253968,1655585.18,1565698.39,1565698.39,1565698.39,5.9863E-07
KCC_RICE_US_NE_Background2361_Loc001_55_R00100_FFE,9.00939E+18,66561,20246610600,10849243272,10775996894,10775996894,10775996894,2.99315E-06
KCC_RICE_US_NE_Background2621_Loc001_55_R00100_FFE,9.00939E+18,51267,22440744138,2052247368,2035282110,2035282110,2035282110,4.81974E-06
KCC_RICE_US_NE_Background2478_Loc001_55_R00100_FFE,9.00939E+18,127735,39145486800,11798617033,11681270850,11681270850,11681270850,2.79361E-06
KCC_RICE_US_NE_Background2546_Loc001_55_R00100_FFE,9.00939E+18,61926,13348922860,27015758.75,21591679.25,21591679.25,21591679.25,4.48205E-06
KCC_RICE_US_NE_Background2691_Loc001_55_R00100_FFE,9.00939E+18,139548,39147191550,18132424477,17978462518,17978462518,17978462518,5.26488E-06
KCC_RICE_US_NE_Background2646_Loc001_55_R00100_FFE,9.00939E+18,22299,5383661840,305690456.2,293761135.2,293761135.2,293761135.2,7.82824E-07
KCC_RICE_US_NE_Background2768_Loc001_55_R00100_FFE,9.00939E+18,108399,29192126560,6937043921,6845133992,6845133992,6845133992,5.03464E-06
KCC_RICE_US_NE_Background2700_Loc001_55_R00100_FFE,9.00939E+18,240855,79092605667,37510138840,37256926243,37256926243,37256926243,4.7123E-06
KCC_RICE_US_NE_Background2774_Loc001_55_R00100_FFE,9.00939E+18,467450,1.34995E+11,48447106850,47903489295,47903489295,47903489295,4.57415E-06
KCC_RICE_US_NE_Background2437_Loc001_55_R00100_FFE,9.00939E+18,18143,6935566000,24944395.11,21097451.6,21097451.6,21097451.6,2.85501E-06
KCC_RICE_US_NE_Background2622_Loc001_55_R00100_FFE,9.00939E+18,80558,21136691560,4916637041,4873394725,4873394725,4873394725,4.5895E-06
KCC_RICE_US_NE_Background2620_Loc001_55_R00100_FFE,9.00939E+18,37687,18511689660,8200910370,8155131310,8155131310,8155131310,4.81974E-06
KCC_RICE_US_NE_Background2572_Loc001_55_R00100_FFE,9.00939E+18,4600,748741309,446847683,442509273,442509273,442509273,7.21426E-07
KCC_RICE_US_NE_Background2990_Loc001_55_R00100_FFE,9.00939E+18,66386,19753799830,1500146801,1480352914,1480352914,1480352914,3.88342E-06
KCC_RICE_US_NE_Background2992_Loc001_55_R00100_FFE,9.00939E+18,75826,24645451960,4948060793,4911690504,4911690504,4911690504,4.42066E-06
KCC_RICE_US_NE_Background2843_Loc001_55_R00100_FFE,9.00939E+18,15586,4541724540,2591481766,2575411942,2575411942,2575411942,4.75834E-06
